#Field    ID    z    logM    logSFR   beta_obs   beta_obs_err   beta_SED    foiii    eoiii    EW_oiii_obs    fhb    ehb    fhanii    ehanii    EW_hanii_obs    fsii    esii    foii    eoii    AGN_flag   n_UV_filt   L_2800_sun_obs   L_2800_sun_SED
uds   27507   1.43290    9.00    0.42    -2.04     0.24   -2.13     1.11000e-16  1.01000e-17      687.000  2.86000e-17  9.12000e-18  5.34000e-17  5.66000e-18      647.000  1.02000e-17  6.01000e-18     -1.00000     -1.00000       0       4  7.19638e+09  7.07062e+09
uds   27577   1.37360    9.22    0.91    -1.79     0.29   -0.83     9.88000e-17  1.42000e-17      209.000  4.93000e-17  1.41000e-17  3.83000e-17  7.13000e-18      898.000  1.71000e-17  7.34000e-18     -1.00000     -1.00000       0       4  3.06617e+09  3.39798e+09
uds   27930   1.32720    7.94    0.01    -2.02     0.40   -1.70     3.70000e-17  1.67000e-17      1590.00  1.38000e-18  1.77000e-17  3.92000e-17  9.46000e-18      298.000  1.57000e-17  8.41000e-18     -1.00000     -1.00000       0       4  1.21104e+09  1.37027e+09
uds   27959   1.29700    8.89    0.85    -1.61     0.27   -1.35     7.32000e-17  1.54000e-17      96.9000  9.16000e-18  1.77000e-17  7.59000e-17  6.73000e-18      202.000  2.34000e-17  6.96000e-18     -1.00000     -1.00000       0       4  4.00971e+09  4.37498e+09
uds   28016   1.36790    9.36    0.01    -1.47     0.29   -1.71     1.55000e-17  1.14000e-17      112.000  2.34000e-17  1.14000e-17  2.29000e-17  6.80000e-18      314.000  6.77000e-18  5.97000e-18     -1.00000     -1.00000       0       4  3.13788e+09  2.98963e+09
uds   28064   1.45450    8.78    0.45    -2.25     0.24   -2.21     1.46000e-16  1.36000e-17      38.4000  1.30000e-17  1.08000e-17  5.71000e-17  6.48000e-18      447.000      0.00000  3.04000e-19     -1.00000     -1.00000       0       4  8.11892e+09  8.13666e+09
uds   28119   1.35750   10.48    0.97    -0.92     0.25   -1.13         0.00000  1.44000e-18      0.00000  4.61000e-17  2.83000e-17  1.96000e-16  1.57000e-17      155.000  5.45000e-17  1.73000e-17     -1.00000     -1.00000       0       4  1.20729e+10  1.23620e+10
uds   28123   1.41620    9.29    0.54    -1.65     0.25   -1.74     5.42000e-17  1.31000e-17      81.1000  3.62000e-17  1.19000e-17  2.96000e-17  6.40000e-18      95.5000      0.00000  2.32000e-19     -1.00000     -1.00000       0       4  7.92355e+09  8.01711e+09
uds   28213   1.36950    9.69    0.50    -0.95     0.31   -1.21     5.12000e-17  1.36000e-17      187.000  1.08000e-17  1.11000e-17  3.95000e-17  6.88000e-18      229.000  2.23000e-17  6.51000e-18     -1.00000     -1.00000       0       4  3.45624e+09  3.37004e+09
uds   28358   1.42350   11.07    1.46    -0.99     0.24   -0.94     2.05000e-17  2.35000e-17      10.0000      0.00000  7.01000e-19  2.05000e-16  1.50000e-17      114.000  6.24000e-17  1.67000e-17     -1.00000     -1.00000       0       4  2.24463e+10  2.43134e+10
uds   28651   1.41420   10.09    0.71    -1.61     0.24   -1.75     6.23000e-17  2.11000e-17      60.8000      0.00000  1.19000e-18  8.61000e-17  1.48000e-17      219.000  7.31000e-18  1.21000e-17     -1.00000     -1.00000       0       4  1.43465e+10  1.44095e+10
uds   28773   1.38570   11.55    1.97    -0.29     0.24   -0.11     5.17000e-17  3.04000e-17      14.1000  5.10000e-17  3.17000e-17  1.64000e-16  1.81000e-17      33.0000  1.95000e-16  1.86000e-17     -1.00000     -1.00000       0       4  3.12860e+10  2.94778e+10
uds   28980   1.38570    8.96    0.21    -1.49     0.30   -1.64     1.13000e-16  1.11000e-17      907.000  2.04000e-17  9.83000e-18  4.85000e-17  5.88000e-18      433.000  1.22000e-17  5.65000e-18     -1.00000     -1.00000       0       4  3.22777e+09  3.17393e+09
uds   29046   1.44040    8.49    0.42    -2.31     0.25   -2.43     1.75000e-16  1.24000e-17      30100.0  7.41000e-18  9.41000e-18  6.54000e-17  6.38000e-18     -3220.00  4.99000e-18  6.71000e-18     -1.00000     -1.00000       0       4  4.73312e+09  5.18131e+09
uds   29443   1.41570   10.00    1.16    -1.68     0.23   -1.73     1.80000e-16  2.18000e-17      176.000  3.07000e-17  2.09000e-17  1.75000e-16  1.48000e-17      247.000  3.36000e-17  1.25000e-17     -1.00000     -1.00000       0       4  3.78050e+10  3.85617e+10
uds   29889   1.39600    8.89    0.68    -2.04     0.24   -1.93     1.03000e-16  1.68000e-17      479.000  4.08000e-17  1.46000e-17  5.94000e-17  8.95000e-18      244.000  9.50000e-18  8.20000e-18     -1.00000     -1.00000       0       4  1.11651e+10  1.15461e+10
uds   30160   1.39900    8.50    0.37    -2.67     0.24   -2.39     9.43000e-17  1.18000e-17      1070.00  1.92000e-17  1.08000e-17  3.73000e-17  5.99000e-18      229.000      0.00000  5.29000e-19     -1.00000     -1.00000       0       4  7.06088e+09  7.42468e+09
uds   30269   1.44630    9.05    0.30    -1.79     0.25   -1.73     4.14000e-17  1.15000e-17      68.9000      0.00000  8.46000e-19  2.76000e-17  6.42000e-18      142.000  7.16000e-18  7.30000e-18     -1.00000     -1.00000       0       4  5.14111e+09  5.04718e+09
uds   30274   1.45920    9.48    0.82    -1.91     0.23   -2.04     2.06000e-16  2.09000e-17      436.000  2.46000e-17  1.84000e-17  9.75000e-17  1.30000e-17      377.000  2.74000e-17  1.50000e-17     -1.00000     -1.00000       0       4  1.75808e+10  1.78726e+10
uds   30455   1.42960    9.59    0.47    -1.91     0.24   -1.85     9.01000e-17  2.26000e-17      579.000      0.00000  5.86000e-19  8.55000e-17  1.24000e-17      303.000      0.00000  3.75000e-19     -1.00000     -1.00000       0       4  8.26488e+09  8.63268e+09
uds   30620   1.37400    9.31    0.40    -1.70     0.25   -1.69     6.15000e-17  1.13000e-17      346.000  2.52000e-17  9.85000e-18  2.99000e-17  5.64000e-18      204.000      0.00000  4.35000e-19     -1.00000     -1.00000       0       4  5.96709e+09  6.01331e+09
uds   30636   1.45390    9.64    0.37    -2.00     0.24   -2.09     3.22000e-17  1.16000e-17      87.4000  1.62000e-17  9.44000e-18  2.86000e-17  6.71000e-18      139.000  8.74000e-18  6.80000e-18     -1.00000     -1.00000       0       4  7.82075e+09  8.12074e+09
uds   30821   1.42720    9.11    0.30    -2.07     0.25   -1.97     4.75000e-17  1.81000e-17      358.000      0.00000  4.56000e-19  4.06000e-17  8.81000e-18      156.000      0.00000  3.13000e-19     -1.00000     -1.00000       0       4  5.83165e+09  6.08773e+09
uds   30942   1.33490    9.34    0.56    -2.09     0.24   -2.05     7.78000e-17  1.56000e-17      7.66000      0.00000  4.16000e-19  6.20000e-17  5.59000e-18      288.000  3.96000e-18  5.80000e-18     -1.00000     -1.00000       0       4  1.05955e+10  1.14352e+10
uds   31079   1.39600   10.06    0.96    -1.30     0.25   -1.43     4.71000e-17  1.65000e-17      74.0000  1.10000e-17  1.55000e-17  1.34000e-16  1.13000e-17      293.000  1.60000e-17  9.17000e-18     -1.00000     -1.00000       0       3  1.47236e+10  1.54438e+10
uds   31325   1.44330    9.95    0.78    -1.72     0.24   -1.99     5.85000e-17  2.35000e-17      102.000  7.04000e-17  2.82000e-17  1.11000e-16  1.55000e-17      237.000  5.55000e-17  2.12000e-17     -1.00000     -1.00000       0       4  1.71774e+10  1.63827e+10
uds   31562   1.46580   10.28    1.03    -1.32     0.24   -1.38     9.74000e-17  2.79000e-17      110.000      0.00000  1.00000e-18  3.11000e-16  2.92000e-17      487.000  5.66000e-17  4.43000e-17     -1.00000     -1.00000       0       4  1.99745e+10  2.09934e+10
uds   31621   1.46170   10.69    1.76    -0.90     0.28    0.21     1.59000e-17  2.32000e-17      22.0000  5.82000e-17  2.51000e-17  1.37000e-16  1.58000e-17      189.000      0.00000  7.59000e-19     -1.00000     -1.00000       0       4  7.13280e+09  9.14881e+09
uds   31865   1.32780    9.00    0.39    -2.35     0.24   -2.23     1.28000e-16  1.44000e-17      612.000  1.33000e-17  1.34000e-17  8.04000e-17  7.65000e-18      1270.00  1.08000e-17  6.64000e-18     -1.00000     -1.00000       0       4  7.69263e+09  8.03801e+09
uds   31902   1.36180    9.76    0.80    -1.85     0.23   -1.73     6.33000e-17  1.34000e-17      81.9000      0.00000  1.02000e-18  5.70000e-17  6.70000e-18      117.000  3.26000e-17  6.89000e-18     -1.00000     -1.00000       0       4  1.87652e+10  1.95705e+10
uds   32352   1.41720   10.83    0.98    -0.83     0.24   -0.95     4.04000e-17  1.47000e-17      17.2000  3.03000e-18  1.31000e-17  1.09000e-16  9.19000e-18      76.4000  1.78000e-17  7.71000e-18     -1.00000     -1.00000       0       4  1.63705e+10  1.66125e+10
uds   32375   1.49210    9.99    0.59    -1.65     0.24   -1.75     3.77000e-17  1.08000e-17      86.3000      0.00000  7.48000e-19  3.65000e-17  7.84000e-18      70.0000      0.00000  5.00000e-19     -1.00000     -1.00000       0       4  1.06571e+10  1.09232e+10
uds   32643   1.30130   10.44    0.98    -2.03     0.23   -1.87     2.30000e-16  5.50000e-17      153.000      0.00000  2.18000e-18  2.67000e-16  2.98000e-17      245.000  1.62000e-17  2.85000e-17     -1.00000     -1.00000       0       4  2.60507e+10  2.79280e+10
uds   33066   1.47990    8.56    0.36    -2.07     0.27   -1.93     6.95000e-17  8.19000e-18      132.000  7.12000e-18  6.15000e-18  1.71000e-17  4.37000e-18      43.3000  1.95000e-17  6.80000e-18     -1.00000     -1.00000       0       4  5.25197e+09  5.51033e+09
uds   33301   1.42320    9.39    0.39    -2.14     0.24   -2.13     5.31000e-17  1.66000e-17      253.000      0.00000  8.11000e-19  5.15000e-17  1.17000e-17      633.000      0.00000  4.98000e-19     -1.00000     -1.00000       0       4  7.31718e+09  7.41653e+09
uds   33373   1.45350   10.30   -0.26    -1.86     1.00   -0.78     1.03000e-17  1.30000e-17      40.0000  2.68000e-17  1.18000e-17  2.40000e-17  7.16000e-18      86.4000      0.00000  6.70000e-19     -1.00000     -1.00000       0       4  5.77319e+08  7.53120e+08
uds   33383   1.43930    9.74    0.78    -2.07     0.23   -1.93     9.49000e-17  1.33000e-17      117.000  1.82000e-17  1.10000e-17  2.87000e-17  6.64000e-18      55.0000  4.28000e-17  7.78000e-18     -1.00000     -1.00000       0       4  1.64649e+10  1.75703e+10
uds   33605   1.43160    8.88    0.23    -2.40     0.25   -2.34     3.68000e-17  1.28000e-17      427.000  1.40000e-17  1.16000e-17  3.44000e-17  8.61000e-18      4750.00  2.01000e-17  8.29000e-18     -1.00000     -1.00000       0       4  5.17262e+09  5.55866e+09
uds   33648   1.45200   10.74    1.09     0.20     0.52   -0.50         0.00000  9.76000e-19      0.00000  3.81000e-17  1.87000e-17  7.55000e-17  1.15000e-17      183.000  3.15000e-17  1.49000e-17     -1.00000     -1.00000       0       4  2.11754e+09  2.42745e+09
uds   33849   1.46770    9.57    0.59    -1.90     0.24   -2.13     3.63000e-17  9.15000e-18      71.7000      0.00000  2.81000e-19  2.90000e-17  5.61000e-18      92.8000  1.51000e-17  7.41000e-18     -1.00000     -1.00000       0       4  1.15982e+10  1.15615e+10
uds   33894   1.46640    8.91   -0.10    -1.95     0.34   -2.11     4.92000e-17  9.88000e-18      1140.00  7.85000e-18  1.29000e-17  2.71000e-17  5.11000e-18      5600.00      0.00000  4.71000e-19     -1.00000     -1.00000       0       4  2.16469e+09  2.21563e+09
uds   34506   1.52870    9.30    0.63    -1.83     0.24   -1.67     9.99000e-17  1.20000e-17      545.000  8.02000e-18  9.78000e-18  5.66000e-17  1.04000e-17      342.000     -1.00000     -1.00000     -1.00000     -1.00000       0       5  9.77216e+09  1.04379e+10
uds   34580   1.40770    9.67    0.85    -2.23     0.23   -2.09     1.07000e-16  1.84000e-17      146.000  6.35000e-17  1.73000e-17  5.74000e-17  9.41000e-18      139.000  6.46000e-18  9.86000e-18     -1.00000     -1.00000       0       4  2.16976e+10  2.21667e+10
uds   35071   1.45330   11.74    2.53    -0.20     0.24    0.17     5.68000e-17  2.04000e-17      22.9000      0.00000  1.08000e-18  4.69000e-16  1.91000e-17      191.000  4.46000e-17  1.89000e-17     -1.00000     -1.00000       0       4  1.87017e+10  2.42178e+10
uds   35515   1.45990    9.84    0.65    -1.33     0.25   -1.38     6.50000e-17  1.58000e-17      244.000  2.48000e-17  1.54000e-17  6.32000e-17  1.29000e-17      244.000  1.61000e-17  1.50000e-17     -1.00000     -1.00000       0       4  8.24180e+09  8.31829e+09
uds   35623   1.50340    8.10   -0.19    -2.77     0.32   -2.32     4.24000e-17  8.33000e-18      42.4000      0.00000  3.62000e-19  1.49000e-17  4.61000e-18      273.000     -1.00000     -1.00000     -1.00000     -1.00000       0       5  1.77775e+09  1.97280e+09
uds   36119   1.41560    8.43    0.31    -2.48     0.24   -1.96     1.94000e-16  1.09000e-17      3600.00  3.84000e-17  9.22000e-18  7.01000e-17  5.37000e-18      1700.00  1.04000e-17  5.65000e-18     -1.00000     -1.00000       0       4  5.58318e+09  6.42927e+09
uds   36175   1.41380    9.31    0.65    -2.14     0.24   -2.01     1.27000e-16  1.77000e-17      778.000  3.02000e-17  1.80000e-17  7.39000e-17  9.95000e-18      676.000  1.77000e-17  1.03000e-17     -1.00000     -1.00000       0       4  1.10314e+10  1.22619e+10
uds   36200   1.46950   10.37    1.35    -0.67     0.28   -0.62     1.79000e-17  1.33000e-17      26.5000  2.32000e-18  1.30000e-17  7.67000e-17  8.88000e-18      163.000  3.44000e-17  1.35000e-17     -1.00000     -1.00000       0       4  6.43548e+09  7.71214e+09
uds   36369   1.38940    8.94    0.62    -2.50     0.23   -2.31     9.23000e-17  1.70000e-17      593.000  1.83000e-17  1.73000e-17  4.87000e-17  9.46000e-18      343.000  1.12000e-17  9.83000e-18     -1.00000     -1.00000       0       4  1.19644e+10  1.29195e+10
uds   36961   1.52520    9.37    0.75    -1.58     0.25   -1.69     7.48000e-17  1.19000e-17      350.000  2.79000e-17  1.04000e-17  4.67000e-17  8.84000e-18      209.000     -1.00000     -1.00000     -1.00000     -1.00000       0       5  9.77869e+09  1.02273e+10
uds   36979   1.44120    9.94    0.53    -1.44     0.25   -1.63     3.81000e-17  9.74000e-18      169.000      0.00000  4.16000e-19  6.06000e-17  6.52000e-18      101.000  3.03000e-17  6.46000e-18     -1.00000     -1.00000       0       4  6.04027e+09  6.45919e+09
uds   37070   1.41570    9.48    0.48    -1.82     0.24   -2.02     7.16000e-17  1.29000e-17      160.000  1.63000e-17  1.09000e-17  5.68000e-17  7.46000e-18      134.000  7.60000e-18  6.77000e-18     -1.00000     -1.00000       0       4  1.13491e+10  1.10281e+10
uds   37124   1.43230    8.73    0.43    -2.31     0.25   -2.07     1.04000e-16  1.74000e-17      1020.00      0.00000  5.03000e-19  3.55000e-17  9.21000e-18      358.000  1.95000e-17  9.56000e-18     -1.00000     -1.00000       0       4  6.88012e+09  6.91161e+09
uds   37228   1.40910    9.11    0.96    -1.75     0.25   -1.57     8.44000e-17  1.43000e-17      402.000  1.14000e-17  1.17000e-17  4.03000e-17  7.46000e-18      27.5000  3.39000e-18  7.11000e-18     -1.00000     -1.00000       0       4  6.70521e+09  7.70329e+09
uds   37371   1.41170    8.80    0.32    -1.61     0.30   -1.60     3.80000e-17  1.48000e-17      748.000      0.00000  5.07000e-19  3.26000e-17  1.08000e-17      1180.00  8.03000e-18  9.07000e-18     -1.00000     -1.00000       0       3  3.13972e+09  3.22120e+09
uds   37409   1.46910    9.80    0.81    -2.01     0.23   -2.15     5.38000e-17  1.38000e-17      88.0000      0.00000  4.10000e-19  3.95000e-17  8.94000e-18      134.000      0.00000  3.38000e-19     -1.00000     -1.00000       0       4  1.86517e+10  1.91889e+10
uds   37641   1.41560    9.83    0.73    -2.01     0.23   -2.10     4.89000e-17  1.65000e-17      106.000  3.40000e-18  1.58000e-17  1.03000e-16  1.16000e-17      263.000  1.72000e-17  9.58000e-18     -1.00000     -1.00000       0       4  1.66179e+10  1.76712e+10
uds   37745   1.44210    9.91    0.79    -1.72     0.23   -1.57     4.88000e-17  1.58000e-17      56.4000  3.85000e-17  1.53000e-17  9.96000e-17  1.16000e-17      193.000  2.17000e-17  1.07000e-17     -1.00000     -1.00000       0       4  1.39984e+10  1.56015e+10
uds   37849   1.39850    8.31    0.24    -2.60     0.26   -2.40     4.69000e-17  1.34000e-17      177.000  1.36000e-17  1.21000e-17  2.67000e-17  7.35000e-18      235.000      0.00000  2.70000e-19     -1.00000     -1.00000       0       3  5.18108e+09  5.22161e+09
uds   38424   1.49040    8.90    0.29    -2.26     0.24   -2.24     8.17000e-17  8.61000e-18      910.000  1.30000e-17  7.75000e-18  4.69000e-17  5.55000e-18      501.000  2.94000e-18  1.01000e-17     -1.00000     -1.00000       0       4  6.26851e+09  6.39719e+09
uds   39208   1.52420    9.57    0.90    -1.78     0.24   -1.86     1.18000e-16  1.41000e-17      363.000  3.74000e-17  1.24000e-17  6.36000e-17  1.23000e-17      240.000     -1.00000     -1.00000     -1.00000     -1.00000       0       5  1.85029e+10  1.92701e+10
uds   39298   1.44250    9.42    0.69    -2.26     0.23   -2.13     9.33000e-17  1.20000e-17      287.000  1.04000e-17  1.05000e-17  7.14000e-17  7.52000e-18      300.000      0.00000  5.43000e-19     -1.00000     -1.00000       0       4  1.44710e+10  1.55130e+10
uds   39374   1.52330    8.84    0.48    -1.98     0.30   -1.78     1.10000e-16  1.25000e-17      282.000  2.28000e-17  9.96000e-18  2.96000e-17  8.91000e-18      79.1000     -1.00000     -1.00000     -1.00000     -1.00000       0       5  3.63167e+09  4.39297e+09
uds   39428   1.40820    9.25   -0.07    -1.99     0.28   -1.97     5.18000e-17  1.07000e-17      1150.00  1.51000e-18  9.54000e-18  2.96000e-17  5.47000e-18      137.000      0.00000  4.72000e-19     -1.00000     -1.00000       0       4  2.48996e+09  2.71433e+09
uds   40002   1.52750    9.35    0.64    -2.04     0.24   -1.84     8.22000e-17  1.32000e-17      572.000  9.60000e-18  1.12000e-17  8.04000e-17  1.24000e-17      576.000     -1.00000     -1.00000     -1.00000     -1.00000       0       5  1.08944e+10  1.17201e+10
uds   40875   1.36880    9.40    0.45    -1.88     0.24   -1.85     3.60000e-17  1.32000e-17      76.8000  1.22000e-17  1.06000e-17  2.32000e-17  6.24000e-18      127.000      0.00000  3.68000e-19     -1.00000     -1.00000       0       4  6.37797e+09  6.69626e+09
uds   41169   1.48190   10.09    0.86    -1.82     0.23   -2.08     9.57000e-17  1.79000e-17      69.8000  3.51000e-17  1.63000e-17  5.35000e-17  1.14000e-17      86.0000  5.32000e-17  1.78000e-17     -1.00000     -1.00000       0       4  2.27619e+10  2.34111e+10
