#Field    ID    z    logM    logSFR   beta_obs   beta_obs_err   beta_SED    foiii    eoiii    EW_oiii_obs    fhb    ehb    fhanii    ehanii    EW_hanii_obs    fsii    esii    foii    eoii    fsiii_9069    esiii_9069    fsiii_9532    esiii_9532    AGN_flag    grism_flag
Par328   96   1.83790    9.09    1.09   -99.00   -99.00   -99.00     1.06000e-16  2.20617e-17      767.000  2.30000e-17  1.75362e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  5.52000e-17  1.42836e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par328   104   0.88600    8.48    0.39   -99.00   -99.00   -99.00     1.18000e-16  1.99404e-17      185.500  1.71000e-17  1.54149e-17  7.50000e-17  1.81019e-17      171.000      0.00000  2.21699e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par328   141   0.73080    8.94   -0.30   -99.00   -99.00   -99.00     1.26500e-16  3.07592e-17      232.500  2.28000e-17  2.67286e-17  6.47500e-17  2.76004e-17      217.000  2.73000e-17  2.07241e-17     -1.00000     -1.00000  8.76000e-18  4.57503e-18  2.17500e-17  1.13280e-17       0      3.00000
Par328   160   1.45280    8.76    0.83   -99.00   -99.00   -99.00     6.41000e-17  2.43245e-17      233.000  7.03000e-19  2.17789e-17  7.00500e-17  1.82434e-17      560.500  1.62500e-17  1.68291e-17  3.76500e-17  1.80325e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par330   60   1.49500   10.88    1.79   -99.00   -99.00   -99.00     8.97000e-17  7.00036e-17      150.000  1.52500e-19  1.02672e-16  5.19000e-16  1.11157e-16      499.000      0.00000  5.75840e-17  1.07000e-16  4.85075e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par330   91   0.86430    8.89    0.84   -99.00   -99.00   -99.00     1.79000e-16  2.54558e-17      260.000  5.37000e-17  2.22032e-17  1.37000e-16  2.70115e-17      244.000  8.95000e-18  2.26274e-17     -1.00000     -1.00000      0.00000  4.39078e-17     -1.00000     -1.00000       0      3.00000
Par330   141   1.08590    8.63    0.48   -99.00   -99.00   -99.00     1.79000e-16  1.61220e-17      1009.40  2.97000e-17  1.24592e-17  1.13000e-16  1.68291e-17      1090.00  2.13000e-17  1.64049e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par332   63   1.21505   11.03    1.82   -99.00   -99.00   -99.00     1.01000e-17  1.01000e-17      2.57000  5.04500e-17  4.70380e-17  4.31500e-16  6.82180e-17      162.000  1.25000e-16  6.00433e-17  4.33500e-16  1.95243e-16     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par332   80   0.96360   10.31    1.72   -99.00   -99.00   -99.00     3.18000e-17  3.42240e-17      25.3000  5.45000e-17  3.02642e-17  2.21000e-16  3.97394e-17      143.000  7.71000e-17  3.15370e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par332   87   0.93830   10.10    1.19   -99.00   -99.00   -99.00     2.40500e-16  5.82658e-17      158.000  8.78000e-17  5.54374e-17  3.37000e-16  7.07831e-17      205.500  8.21000e-17  6.18794e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par332   190   0.98815    8.62    0.43   -99.00   -99.00   -99.00     3.53000e-16  2.61000e-17      1270.00  6.52000e-17  2.05000e-17  2.01000e-16  3.15626e-17      947.000  5.66000e-17  2.78891e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par332   249   1.11480    8.56    0.44   -99.00   -99.00   -99.00     7.40000e-17  2.53144e-17      213.000  7.67000e-17  2.20617e-17  2.26000e-16  3.16784e-17      606.000      0.00000  2.01064e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par333   26   0.82840   10.57    1.88   -99.00   -99.00   -99.00         0.00000  2.79792e-17      0.00000  5.88500e-17  4.69622e-17  5.86500e-16  5.83374e-17      147.000      0.00000  4.00689e-17     -1.00000     -1.00000  2.32000e-16  5.68542e-17     -1.00000     -1.00000       0      3.00000
Par333   30   0.85365   10.60    1.49   -99.00   -99.00   -99.00     2.08100e-17  2.39270e-17      11.5000  4.31000e-17  4.31000e-17  2.20500e-16  2.22032e-17      78.9500  7.46000e-17  2.10012e-17     -1.00000     -1.00000      0.00000  3.65179e-17     -1.00000     -1.00000       0      3.00000
Par333   38   1.02270   10.33    1.72   -99.00   -99.00   -99.00     1.30000e-16  1.63343e-17      52.1000  7.61500e-17  1.42836e-17  5.80000e-16  1.94456e-17      303.000  9.94500e-17  1.54858e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par333   42   0.82790   10.00    1.38   -99.00   -99.00   -99.00         0.00000  1.83136e-17      0.00000  8.51000e-17  3.04056e-17  3.33000e-16  3.33754e-17      212.000  3.36000e-17  2.58801e-17     -1.00000     -1.00000  2.97000e-17  2.55973e-17     -1.00000     -1.00000       0      3.00000
Par333   45   0.28710    9.25   -0.14   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  3.63000e-16  5.00632e-17      103.000  1.31000e-16  3.56382e-17     -1.00000     -1.00000  1.99000e-17  9.61665e-18  4.94000e-17  2.39002e-17       0      3.00000
Par333   51   1.13920   10.82    1.76   -99.00   -99.00   -99.00     1.56000e-17  1.73948e-17      10.2000      0.00000  1.89919e-17  2.19000e-16  2.36174e-17      173.000  8.55000e-17  1.97990e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par333   55   1.06590   10.08    1.44   -99.00   -99.00   -99.00     5.25000e-17  1.81019e-17      36.3000  3.98000e-17  1.73948e-17  1.54000e-16  2.36174e-17      144.000  2.53000e-17  2.06475e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par333   58   1.05590    9.82    1.23   -99.00   -99.00   -99.00     7.75000e-17  1.72000e-17      54.3000  1.56000e-16  1.89000e-17  3.06000e-16  3.15000e-17      246.000  3.73500e-17  3.78085e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par333   63   1.17775    9.80    1.01   -99.00   -99.00   -99.00     7.67000e-19  7.37000e-18     0.439000  2.05000e-17  6.13000e-18  3.91000e-17  1.08896e-17      35.1000  8.51000e-18  1.00809e-17  1.63000e-16  1.63000e-16     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par333   73   1.28690    9.38    1.17   -99.00   -99.00   -99.00     1.67000e-16  4.93725e-17      70.1000     -1.00000     -1.00000  1.34500e-16  1.88809e-17      201.000      0.00000  1.65074e-17      0.00000  4.10361e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par333   88   1.06090    9.11    1.03   -99.00   -99.00   -99.00     2.14000e-16  1.37462e-17      272.000  4.99000e-17  1.15117e-17  1.63000e-16  1.27421e-17      359.000  8.37000e-18  1.16814e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par333   126   0.70065    8.49    0.26   -99.00   -99.00   -99.00     1.43500e-16  3.45210e-17      199.000      0.00000  3.47620e-17  9.10500e-17  1.32445e-17      84.6500  5.10500e-17  2.72250e-17     -1.00000     -1.00000  5.57000e-18  4.51852e-18  1.38000e-17  1.12045e-17       0      3.00000
Par333   134   1.06150    9.68    0.81   -99.00   -99.00   -99.00     9.55500e-17  9.89950e-18      469.000  2.43500e-17  8.05395e-18  9.93500e-17  9.85708e-18      621.000  3.10500e-17  9.13583e-18     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par333   138   0.42530    7.98   -0.32   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  1.22000e-16  1.42836e-17      367.000  1.13000e-17  1.14693e-17     -1.00000     -1.00000  8.54000e-18  3.93151e-18  2.12000e-17  9.72979e-18       0      3.00000
Par333   139   1.84970    9.34    1.12   -99.00   -99.00   -99.00     1.37000e-16  1.97990e-17      2840.00  1.04000e-17  1.62635e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  6.44000e-17  1.35482e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par333   149   1.00520    8.77    0.47   -99.00   -99.00   -99.00     5.99000e-17  1.54149e-17      201.000  2.90000e-17  1.42836e-17  7.76000e-17  1.61220e-17      4790.00  4.16000e-18  1.37603e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par333   160   1.18185    9.29    0.42   -99.00   -99.00   -99.00     1.19000e-16  1.09615e-17      358.000  1.46000e-17  7.21261e-18  3.87000e-17  8.62764e-18      375.000      0.00000  1.06051e-17  1.91000e-16  1.91000e-16     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par333   175   1.34150    9.03    0.36   -99.00   -99.00   -99.00     8.72000e-17  1.88090e-17      1880.00  1.99000e-17  1.79605e-17     -1.00000     -1.00000     -1.00000  2.29000e-17  9.12168e-18  5.22000e-17  1.85262e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par333   267   1.95300    8.84    0.63   -99.00   -99.00   -99.00     9.29000e-17  1.05783e-17      1940.00  8.11000e-18  8.06102e-18     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  3.89000e-17  7.56604e-18     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par334   15   0.60170   10.01    1.04   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  8.10500e-16  3.47897e-17      185.000  1.92000e-16  2.86379e-17     -1.00000     -1.00000  5.58500e-17  1.30108e-17  1.38500e-16  3.22444e-17       0      3.00000
Par334   19   0.58010    9.52    1.00   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  7.08000e-16  2.40416e-17      198.000  1.31000e-16  2.07889e-17     -1.00000     -1.00000  4.38000e-17  8.40043e-18  1.09000e-16  2.07889e-17       0      3.00000
Par334   25   0.58030    9.23    0.77   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  6.73000e-16  2.06475e-17      207.000  1.38000e-16  1.99404e-17     -1.00000     -1.00000  5.57500e-17  2.24467e-17  1.45000e-16  1.45000e-16       0      3.00000
Par334   29   0.76660    9.30    1.02   -99.00   -99.00   -99.00     9.68000e-16  4.39820e-17      156.000  1.87000e-16  4.69519e-17  8.03000e-16  4.56791e-17      195.000  8.60000e-17  3.71938e-17     -1.00000     -1.00000  6.91000e-17  1.71120e-17  1.71000e-16  4.22850e-17       0      3.00000
Par334   55   1.06500    9.68    1.73   -99.00   -99.00   -99.00     4.73000e-17  2.06475e-17      51.5000  1.79000e-17  1.83848e-17  1.21000e-16  2.58801e-17      210.000  1.95000e-17  2.17789e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par334   92   1.16110    9.10    0.99   -99.00   -99.00   -99.00     8.61000e-17  2.07889e-17      196.000  1.26000e-17  1.44250e-17  1.00000e-16  2.06475e-17      445.000  6.91000e-18  1.75362e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par334   172   2.31150    9.49    1.29   -99.00   -99.00   -99.00     1.19000e-16  3.01227e-17      4170.00  2.16000e-17  1.51321e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  5.71000e-17  2.03647e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par334   185   1.67940    8.96    0.80   -99.00   -99.00   -99.00     9.99000e-17  1.96576e-17      1750.00  1.59000e-17  1.55563e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  3.35000e-17  1.33219e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par335   24   0.64470   10.18    1.81   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  3.55000e-16  2.69072e-17      101.000  1.30000e-16  2.96331e-17     -1.00000     -1.00000  2.28000e-17  1.39654e-17  5.64500e-17  3.46482e-17       0      3.00000
Par335   28   0.72225    9.83    1.55   -99.00   -99.00   -99.00     1.39250e-16  7.60126e-17      39.6000  2.85000e-16  7.77000e-17  3.85000e-16  4.40882e-17      155.000      0.00000  9.21345e-17     -1.00000     -1.00000  2.05000e-17  1.79067e-17  5.07000e-17  4.43708e-17       0      3.00000
Par335   43   1.15200   10.23    1.10   -99.00   -99.00   -99.00     8.46500e-17  2.16086e-17      56.1000  3.48500e-17  1.75414e-17  2.23500e-16  2.59717e-17      187.000  1.00400e-17  2.29120e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par335   53   0.49720    9.52    0.84   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  2.31000e-16  1.21000e-17      20.4000  5.07000e-17  1.78191e-17     -1.00000     -1.00000  1.03700e-17  7.85072e-18  2.57000e-17  1.95208e-17       0      3.00000
Par335   61   1.95960   10.75    1.91   -99.00   -99.00   -99.00     3.07000e-16  2.78600e-17      189.500  4.99000e-17  2.15678e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  7.13500e-17  1.60552e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par335   66   1.13100    9.47    1.22   -99.00   -99.00   -99.00     1.67000e-16  1.61220e-17      141.000  3.44000e-17  1.26006e-17  2.69000e-16  1.72534e-17      434.000  5.49000e-17  1.59806e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par335   72   0.57580    8.67    0.63   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  2.28500e-16  1.71828e-17      269.500  5.65000e-17  1.49907e-17     -1.00000     -1.00000  3.08000e-17  6.90172e-18  7.63500e-17  1.71126e-17       0      3.00000
Par335   73   1.24070    9.72    0.97   -99.00   -99.00   -99.00     1.38500e-16  2.43977e-17      78.1000  5.42000e-18  5.42000e-18  2.00000e-16  2.43261e-17      151.000  3.90000e-17  2.15669e-17      0.00000  5.69757e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par335   74   0.95275    9.48    0.83   -99.00   -99.00   -99.00     4.96500e-17  2.00823e-17      39.2000  4.13000e-17  2.00823e-17  1.58500e-16  2.39577e-17      173.500  3.34000e-17  2.08598e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par335   122   1.10800    8.91    0.56   -99.00   -99.00   -99.00     1.93000e-16  1.48492e-17      548.000  3.27000e-17  1.09036e-17  9.05000e-17  1.33643e-17      466.000  1.95000e-17  1.32370e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par335   162   1.49400    9.22    0.92   -99.00   -99.00   -99.00     1.20000e-16  2.81428e-17      553.000  1.44000e-17  2.68701e-17  9.43000e-17  2.26274e-17      987.000      0.00000  3.57501e-17  4.57000e-17  1.96576e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par335   181   1.14340    8.71    0.56   -99.00   -99.00   -99.00     1.11000e-16  1.65463e-17      369.000  1.57000e-17  1.15966e-17  4.27000e-17  1.58392e-17      284.000  3.52000e-18  1.45664e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par336   25   0.45820    9.51    0.96   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  3.34000e-16  3.15370e-17      99.8000  9.17000e-17  2.43245e-17     -1.00000     -1.00000  5.66000e-18  1.15541e-17  1.40000e-17  2.87085e-17       0      3.00000
Par336   32   0.95410   10.27    1.95   -99.00   -99.00   -99.00     1.30000e-16  3.39411e-17      66.6000      0.00000  3.35750e-17  4.58000e-16  6.60438e-17      263.000  4.35000e-17  5.72756e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par336   33   0.67930    9.96    1.52   -99.00   -99.00   -99.00     1.36000e-16  9.48937e-17      46.0000  2.77000e-16  1.34492e-16  1.43000e-16  3.74767e-17      71.7000  3.87000e-17  3.56382e-17     -1.00000     -1.00000  9.31000e-18  1.65463e-17  2.31000e-17  4.10122e-17       0      3.00000
Par336   39   0.55630    9.27    1.00   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  1.89000e-16  2.54558e-17      110.000  4.78000e-17  2.02233e-17     -1.00000     -1.00000  1.09000e-17  1.10874e-17  2.71000e-17  2.75772e-17       0      3.00000
Par336   49   0.45720    8.60    0.47   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  6.20000e-16  1.88090e-17      393.000  7.12000e-17  1.72534e-17     -1.00000     -1.00000  3.46000e-17  7.89131e-18  8.58000e-17  1.95161e-17       0      3.00000
Par336   69   0.51890    8.84    0.39   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  9.97000e-17  1.92333e-17      116.000  3.46000e-17  1.52735e-17     -1.00000     -1.00000      0.00000  2.12101e-17      0.00000  1.94826e-17       0      3.00000
Par336   129   1.34510    8.46    0.47   -99.00   -99.00   -99.00     2.66000e-16  2.99813e-17      963.000  4.31000e-17  3.09713e-17  1.50000e-16  1.52735e-17      643.000  2.97000e-17  1.37320e-17  1.10000e-16  2.12132e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par336   132   0.93370    8.72    0.36   -99.00   -99.00   -99.00     8.91000e-17  1.42836e-17      96.7000  2.49000e-17  1.23319e-17  5.00000e-17  1.55563e-17      72.7000      0.00000  2.25058e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par336   136   1.12040    8.12    0.18   -99.00   -99.00   -99.00     5.60000e-16  1.44250e-17      15700.0  7.62000e-17  9.27724e-18  1.99000e-16  1.36613e-17      4500.00      0.00000  1.60276e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
